department,category,brand,price_band,fulfillment_bucket,total_items,recognized_items,returned_items,cancelled_items,processing_items,gmv_all_status,revenue,return_value,cancelled_value,processing_backlog_value,gross_profit,avg_sale_price,avg_fulfillment_days,return_rate_pct,cancel_rate_pct,processing_rate_pct,status_leakage_value,status_leakage_pct,gross_margin_pct,proxy_hypothesis,recommended_action
Men,Sweaters,Pendleton,$50-100,not delivered / open,41,23,0,7,11,3320.049976348877,1866.7799835205078,0.0,574.8999938964844,878.3699989318848,968.7381104637153,80.97682869143603,,0.0,17.1,26.8,1453.2699928283691,43.8,51.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Nautica,$25-50,not delivered / open,66,31,0,14,21,2762.8400115966797,1312.3599967956543,0.0,586.5200004577637,863.9600143432617,670.427297910542,41.86121229691939,,0.0,21.2,31.8,1450.4800148010254,52.5,51.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,JAG,$50-100,not delivered / open,44,22,0,9,13,2897.0,1452.0,0.0,626.0,819.0,856.9459976856597,65.8409090909091,,0.0,20.5,29.5,1445.0,49.9,59.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Accessories,Carrera,$50-100,not delivered / open,37,19,0,10,8,2957.740005493164,1515.2800064086914,0.0,813.8199996948242,628.6399993896484,896.281506323582,79.93891906738281,,0.0,27.0,21.6,1442.4599990844727,48.8,59.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,NoeMie,$50-100,not delivered / open,36,16,0,9,11,2608.8799743652344,1169.9499893188477,0.0,653.9899978637695,784.9399871826172,648.8355452285751,72.46888817681207,,0.0,25.0,30.6,1438.9299850463867,55.2,55.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Dearfoams,$25-50,not delivered / open,51,15,0,15,21,1964.3999977111816,528.7999992370605,0.0,576.7999992370605,858.7999992370605,225.38079863720833,38.51764701394474,,0.0,29.4,41.2,1435.599998474121,73.1,42.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Hurley,$25-50,not delivered / open,70,38,0,13,19,3148.8600101470947,1716.3000087738037,0.0,582.6100006103516,849.9500007629395,870.4876643468683,44.983714430672784,,0.0,18.6,27.1,1432.560001373291,45.5,50.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,L*Space,$50-100,not delivered / open,32,13,0,4,15,2366.699981689453,941.8999938964844,0.0,295.9499969482422,1128.8499908447266,522.579994703941,73.95937442779541,,0.0,12.5,46.9,1424.7999877929688,60.2,55.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Pants,Dickies,$25-50,not delivered / open,66,24,0,20,22,2228.449998855591,805.6500015258789,0.0,682.1199989318848,740.6799983978271,423.084510229456,33.76439392205441,,0.0,30.3,33.3,1422.799997329712,63.8,52.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Burnside,$25-50,not delivered / open,98,55,0,19,24,3326.060012817383,1908.8700103759766,0.0,628.4700012207031,788.7200012207031,946.0141651741617,33.93938788589166,,0.0,19.4,24.5,1417.1900024414062,42.6,49.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Tops & Tees,Calvin Klein,$50-100,not delivered / open,38,18,0,7,13,2621.0,1211.0,0.0,486.5,923.5,527.57700127922,68.97368421052632,,0.0,18.4,34.2,1410.0,53.8,43.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Ed Hardy,$25-50,not delivered / open,57,26,0,12,19,2563.4900856018066,1156.7700386047363,0.0,537.900016784668,868.8200302124023,529.4159369660908,44.9735102737159,,0.0,21.1,33.3,1406.7200469970703,54.9,45.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Emporio Armani,$25-50,not delivered / open,80,35,0,26,19,2477.4100036621094,1073.4700012207031,0.0,814.9700012207031,588.9700012207031,562.4135398499766,30.967625045776366,,0.0,32.5,23.8,1403.9400024414062,56.7,52.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,prAna,$50-100,not delivered / open,38,18,0,9,11,2621.0,1219.0,0.0,636.0,766.0,713.5189975388348,68.97368421052632,,0.0,23.7,28.9,1402.0,53.5,58.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Ariat,$50-100,not delivered / open,32,15,0,5,12,2593.2200088500977,1192.9599990844727,0.0,415.1800079345703,985.0800018310547,547.8475901312659,81.03812527656555,,0.0,15.6,37.5,1400.260009765625,54.0,45.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Sleep & Lounge,Alexander Del Rossa,$50-100,not delivered / open,29,10,0,9,10,2159.7099685668945,759.8999862670898,0.0,679.909984588623,719.8999977111816,306.47954301372994,74.47275753678947,,0.0,31.0,34.5,1399.8099822998047,64.8,40.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,Russell Athletic,$25-50,not delivered / open,82,39,0,18,25,2730.9499950408936,1331.8299980163574,0.0,594.2400016784668,804.8799953460693,797.1500962425672,33.30426823220602,,0.0,22.0,30.5,1399.1199970245361,51.2,59.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Lucky Brand,$50-100,5-7 days,57,40,17,0,0,4599.190010070801,3201.360008239746,1397.8300018310547,0.0,0.0,1495.3828370849408,80.68754403632984,5.108101851851852,29.8,0.0,0.0,1397.8300018310547,30.4,46.7,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Swim,Nautica,$25-50,not delivered / open,69,32,0,17,20,2757.34002494812,1360.1300144195557,0.0,636.0300064086914,761.180004119873,543.3521436142116,39.961449636929274,,0.0,24.6,29.0,1397.2100105285645,50.7,39.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Original Penguin,$50-100,not delivered / open,55,33,0,11,11,3493.1699981689453,2096.1699981689453,0.0,713.75,683.25,850.5945260629219,63.51218178488991,,0.0,20.0,20.0,1397.0,40.0,40.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Savane,$50-100,not delivered / open,44,19,0,4,21,2440.5400581359863,1044.7800254821777,0.0,226.9700050354004,1168.7900276184082,562.5307620379999,55.4668195030906,,0.0,9.1,47.7,1395.7600326538086,57.2,53.8,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Intimates,Coquette,$25-50,not delivered / open,55,18,0,17,20,2058.0200157165527,662.620002746582,0.0,629.620002746582,765.7800102233887,314.0263918390801,37.41854574030096,,0.0,30.9,36.4,1395.4000129699707,67.8,47.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,7 For All Mankind,$100-200,3-4 days,35,27,8,0,0,5780.230041503906,4390.380035400391,1389.8500061035156,0.0,0.0,2041.7668907283817,165.14942975725447,3.0129365079365082,22.9,0.0,0.0,1389.8500061035156,24.0,46.5,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Women,Shorts,Allegra K,<$25,not delivered / open,244,115,0,60,69,2592.9700121879578,1213.8500065803528,0.0,650.3900022506714,728.7300033569336,612.6142530920205,10.626926279458843,,0.0,24.6,28.3,1379.120005607605,53.2,50.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sweaters,Roxy,$50-100,not delivered / open,36,13,0,8,15,2158.939987182617,781.9699935913086,0.0,480.48999786376953,896.4799957275391,423.80618702980496,59.97055519951714,,0.0,22.2,41.7,1376.9699935913086,63.8,54.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Harley-Davidson,$50-100,not delivered / open,50,24,0,12,14,2668.500038146972,1291.8000183105466,0.0,635.4000091552733,741.3000106811522,573.8056576020142,53.37000076293944,,0.0,24.0,28.0,1376.7000198364256,51.6,44.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,French Connection,$50-100,not delivered / open,28,12,0,9,7,2355.900005340576,985.1400032043457,0.0,734.7600021362305,636.0,494.97428143849345,84.13928590502057,,0.0,32.1,25.0,1370.7600021362305,58.2,50.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Geoffrey Beene,$25-50,not delivered / open,61,21,0,17,23,2059.510055541992,689.840015411377,0.0,579.8600177764893,789.810022354126,374.243747981949,33.762459926917906,,0.0,27.9,37.7,1369.6700401306152,66.5,54.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Parke & Ronen,$50-100,not delivered / open,41,24,0,6,11,3222.3999938964844,1853.2999954223633,0.0,496.25,872.8499984741211,730.7986452393517,78.59512180235328,,0.0,14.6,26.8,1369.099998474121,42.5,39.4,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Active,ExOfficio,$50-100,not delivered / open,37,18,0,6,13,2890.0,1521.0,0.0,419.0,950.0,884.7159984075698,78.10810810810811,,0.0,16.2,35.1,1369.0,47.4,58.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Active,PUMA,$50-100,not delivered / open,50,26,0,9,15,2814.630023956299,1446.4500122070312,0.0,522.680004119873,845.5000076293945,828.0459151815743,56.29260047912598,,0.0,18.0,30.0,1368.1800117492676,48.6,57.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Plus,Bali,$25-50,not delivered / open,63,27,0,21,15,2399.560031890869,1036.7000160217285,0.0,778.320011138916,584.5400047302246,517.2543275728154,38.08825447445824,,0.0,33.3,23.8,1362.8600158691406,56.8,49.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Fashion Hoodies & Sweatshirts,Alpinestars,$25-50,not delivered / open,58,27,0,14,17,2548.029983520508,1187.0599899291992,0.0,623.5599975585938,737.4099960327148,536.7216543948018,43.931551440008754,,0.0,24.1,29.3,1360.9699935913086,53.4,45.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Suits & Sport Coats,SmartTuxedo,$50-100,not delivered / open,29,12,0,6,11,2292.5499343872066,936.3999748229978,0.0,499.699981689453,856.4499778747556,562.3881362119729,79.05344601335194,,0.0,20.7,37.9,1356.1499595642088,59.2,60.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,C-IN2,$25-50,not delivered / open,77,32,0,17,28,2337.7800064086914,982.620002746582,0.0,512.620002746582,842.5400009155273,523.5982408106646,30.36077930400898,,0.0,22.1,36.4,1355.1600036621094,58.0,53.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,Calvin Klein,$50-100,not delivered / open,36,17,0,8,11,2638.9799880981445,1284.1999969482422,0.0,505.58999252319336,849.189998626709,605.3143395913864,73.3049996693929,,0.0,22.2,30.6,1354.7799911499023,51.3,47.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Kenneth Cole,$50-100,not delivered / open,38,17,0,12,9,2618.52001953125,1264.3100128173828,0.0,753.7900085449219,600.4199981689453,608.1113775784067,68.90842156661184,,0.0,31.6,23.7,1354.2100067138672,51.7,48.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Outerwear & Coats,Port Authority,$50-100,not delivered / open,32,12,0,12,8,2110.5199699401855,760.6899833679199,0.0,787.989990234375,561.8399963378906,426.76321948276507,65.9537490606308,,0.0,37.5,25.0,1349.8299865722656,64.0,56.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Ecoscapes,$25-50,not delivered / open,53,17,0,18,18,2022.6800327301025,674.300012588501,0.0,681.0800113677979,667.3000087738037,384.55903609897314,38.16377420245477,,0.0,34.0,34.0,1348.3800201416016,66.7,57.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Nautica,$25-50,not delivered / open,75,34,0,14,27,2424.9100131988525,1081.5700054168701,0.0,430.60000228881836,912.7400054931641,439.32798041440964,32.332133509318034,,0.0,18.7,36.0,1343.3400077819824,55.4,40.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Shorts,American Apparel,$25-50,not delivered / open,59,25,0,20,14,2352.0,1011.0,0.0,795.0,546.0,503.3199999239295,39.86440677966102,,0.0,33.9,23.7,1341.0,57.0,49.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Vanity Fair,$25-50,not delivered / open,73,34,0,17,22,2456.790027618408,1115.950008392334,0.0,543.9800033569336,796.8600158691406,534.2555345149499,33.65465791258094,,0.0,23.3,30.1,1340.8400192260742,54.6,47.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Accessories,Ray-Ban,$100-200,3-4 days,33,24,9,0,0,4729.360008239746,3391.400001525879,1337.9600067138672,0.0,0.0,2036.7171158465392,143.31393964362866,2.9959806397306394,27.3,0.0,0.0,1337.9600067138672,28.3,60.1,High-price fit/expectation mismatch,"Add premium PDP proof, fit notes, review snippets"
Men,Swim,Kanu Surf,$25-50,not delivered / open,92,39,0,21,32,2316.0,979.0,0.0,537.0,800.0,397.514998502098,25.17391304347826,,0.0,22.8,34.8,1337.0,57.7,40.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,Orvis,$50-100,not delivered / open,32,18,0,4,10,3037.0,1701.0,0.0,383.0,953.0,856.0689999200404,94.90625,,0.0,12.5,31.2,1336.0,44.0,50.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Swim,Fox,$25-50,not delivered / open,44,14,0,10,20,1901.9300231933594,569.9300079345703,0.0,443.3400020599365,888.6600131988525,236.1993623396562,43.225682345303625,,0.0,22.7,45.5,1332.000015258789,70.0,41.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Carhartt,$25-50,not delivered / open,67,34,0,12,21,2732.5400314331055,1400.56001663208,0.0,496.1500072479248,835.8300075531006,662.8679390454271,40.78417957362844,,0.0,17.9,31.3,1331.9800148010254,48.7,47.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Pants & Capris,Alfred Dunner,$25-50,not delivered / open,81,41,0,21,19,2709.32999420166,1377.6399974822998,0.0,679.7899990081787,651.8999977111816,659.8058397429639,33.448518446934074,,0.0,25.9,23.5,1331.6899967193604,49.2,47.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Spa & Resort,$50-100,not delivered / open,31,12,0,12,7,2168.449905395508,839.3999633789062,0.0,839.3999633789062,489.6499786376953,503.4301290656106,69.94999694824219,,0.0,38.7,22.6,1329.0499420166016,61.3,60.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,TYR,$50-100,not delivered / open,37,16,0,9,12,2387.0999717712402,1058.3299865722656,0.0,581.9099884033203,746.8599967956543,618.088700000071,64.51621545327676,,0.0,24.3,32.4,1328.7699851989746,55.7,58.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Casual Moments,$50-100,not delivered / open,44,23,0,14,7,2789.0800132751465,1460.9500045776367,0.0,890.9400100708008,437.189998626709,565.1061992754919,63.38818211988969,,0.0,31.8,15.9,1328.1300086975098,47.6,38.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Tops & Tees,Three Dots,$50-100,not delivered / open,36,15,0,10,11,2255.519989013672,930.379997253418,0.0,593.0,732.1399917602539,404.72034035082515,62.653333028157554,,0.0,27.8,30.6,1325.139991760254,58.8,43.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,adidas,$25-50,not delivered / open,84,45,0,16,23,2941.280014038086,1617.8100090026855,0.0,554.9900016784668,768.4800033569336,933.7863825905666,35.01523826235817,,0.0,19.0,27.4,1323.4700050354004,45.0,57.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Calvin Klein Jeans,$50-100,not delivered / open,33,16,0,5,12,2553.5,1232.0,0.0,377.5,944.0,573.4400009717792,77.37878787878788,,0.0,15.2,36.4,1321.5,51.8,46.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Outerwear & Coats,FineBrandShop,$25-50,not delivered / open,50,17,0,16,17,1989.2000122070312,668.0000076293945,0.0,657.2000045776367,664.0,372.5164046100484,39.78400024414063,,0.0,32.0,34.0,1321.2000045776367,66.4,55.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
